Run Source,Experiment ID,Timeframe,Swing Window,Contraction Waves,Trade Count,Win Rate,Profit Factor,Expectancy (USD),CAGR,Sharpe Ratio,Max Drawdown,Quality Score,Verdict,PF_clean,Neg_Drawdown,Pareto Optimal
V1,C002-E03425,4H,3,2,16,50.0,1.9728443454885156,0.4549659383530191,3.5340350087497585,0.5327415560650172,9.9091583552673,2.672865096033368,,1.9728443454885156,-9.9091583552673,False
V1,C002-E03426,4H,3,2,16,50.0,1.9728443454885156,0.4549659383530191,3.5340350087497585,0.5327415560650172,9.9091583552673,2.672865096033368,,1.9728443454885156,-9.9091583552673,False
V1,C002-E03427,4H,3,2,15,40.0,1.8648018983323025,0.5268456202341428,3.39376634643207,0.4480874855992544,9.9091583552673,2.437841543178511,,1.8648018983323025,-9.9091583552673,False
V1,C002-E03428,4H,3,2,16,43.75,1.9026983371384685,0.461969196117497,3.5258602519717908,0.4614182731094733,9.9091583552673,2.4957341632500056,,1.9026983371384685,-9.9091583552673,False
V1,C002-E03429,4H,3,2,16,43.75,1.872967393193294,0.440585420432566,3.4123035156125248,0.4504156883737602,9.9091583552673,2.4494993422012614,,1.872967393193294,-9.9091583552673,False
V1,C002-E03430,4H,3,2,15,33.33333333333333,1.611286665557489,0.4838368974817359,3.058112764296239,0.3652015405387664,9.9091583552673,2.059997392812966,,1.611286665557489,-9.9091583552673,False
V1,C002-E03431,4H,3,2,16,37.5,1.6230222176958564,0.4062706324416823,3.107100953026776,0.3689380917872112,9.9091583552673,2.0773377718240003,,1.6230222176958564,-9.9091583552673,False
V1,C002-E03432,4H,3,2,16,37.5,1.6230222176958564,0.4062706324416823,3.107100953026776,0.3689380917872112,9.9091583552673,2.0773377718240003,,1.6230222176958564,-9.9091583552673,False
V1,C002-E03433,4H,3,2,15,20.0,0.9199254535518672,-0.1961857948474493,-0.553119900561394,0.0142062438853259,17.186301483639927,0.7693718045434568,,0.9199254535518672,-17.186301483639927,False
V1,C002-E03434,4H,3,2,16,25.0,0.938151843601719,-0.2158727555214969,-0.4260684616761989,0.024952022989211,17.186301483639927,0.8037168632491363,,0.938151843601719,-17.186301483639927,False
V1,C002-E03435,4H,3,2,16,25.0,0.938151843601719,-0.2158727555214969,-0.4260684616761989,0.024952022989211,17.186301483639927,0.8037168632491363,,0.938151843601719,-17.186301483639927,False
V1,C002-E03436,4H,3,2,15,13.333333333333334,0.3952190711481478,-0.9182070742995648,-3.73476982171016,-0.5566971380385171,12.250907982228416,-0.562335715731912,,0.3952190711481478,-12.250907982228416,False
V1,C002-E03437,4H,3,2,16,18.75,0.4135056407334648,-0.8927677050078529,-3.611783198132468,-0.5311478647389424,11.914466542999287,-0.5023608218049416,,0.4135056407334648,-11.914466542999287,False
V1,C002-E03438,4H,3,2,16,18.75,0.4135056407334648,-0.8927677050078529,-3.611783198132468,-0.5311478647389424,11.914466542999287,-0.5023608218049416,,0.4135056407334648,-11.914466542999287,False
V1,C002-E03439,4H,3,2,15,13.333333333333334,0.2833131211472915,-1.19332238944713,-5.035223755470108,-0.6927566886015771,15.594620735407153,-0.9117681191091457,,0.2833131211472915,-15.594620735407153,False
V1,C002-E03440,4H,3,2,15,13.333333333333334,0.2833131211472915,-1.19332238944713,-5.035223755470108,-0.6927566886015771,15.594620735407153,-0.9117681191091457,,0.2833131211472915,-15.594620735407153,False
V1,C002-E03441,4H,3,2,15,13.333333333333334,0.2833131211472915,-1.19332238944713,-5.035223755470108,-0.6927566886015771,15.594620735407153,-0.9117681191091457,,0.2833131211472915,-15.594620735407153,False
V1,C002-E03442,4H,3,2,15,13.333333333333334,0.3938619265822075,-1.0630650682941207,-4.497622384292344,-0.2043318378534919,22.7015717149137,-0.13965154734716737,,0.3938619265822075,-22.7015717149137,False
V1,C002-E03443,4H,3,2,16,18.75,0.4089062598726884,-1.028572074377751,-4.375610366611138,-0.1958967682082419,22.4051994805763,-0.10899088724543743,,0.4089062598726884,-22.4051994805763,False
V1,C002-E03444,4H,3,2,16,18.75,0.4089062598726884,-1.028572074377751,-4.375610366611138,-0.1958967682082419,22.4051994805763,-0.10899088724543743,,0.4089062598726884,-22.4051994805763,False
V1,C002-E03445,4H,3,2,23,26.08695652173913,0.6898226914952332,-1.0931041866031967,-3.3575137690881496,-0.2828623411237641,13.52584404906875,0.13027073931889951,,0.6898226914952332,-13.52584404906875,False
V1,C002-E03446,4H,3,2,23,26.08695652173913,0.6739079612830651,-1.1276741064252729,-3.618858825635352,-0.3074311133642317,14.224171405100048,0.07051957718571708,,0.6739079612830651,-14.224171405100048,False
V1,C002-E03447,4H,3,2,23,26.08695652173913,0.6739079612830651,-1.1276741064252729,-3.618858825635352,-0.3074311133642317,14.224171405100048,0.07051957718571708,,0.6739079612830651,-14.224171405100048,False
V1,C002-E03448,4H,3,2,23,26.08695652173913,0.7892250168171999,-0.940001838125586,-2.272304759898536,-0.1540174636360687,13.52584404906875,0.42294038087240937,,0.7892250168171999,-13.52584404906875,False
V1,C002-E03449,4H,3,2,23,26.08695652173913,0.7706219023667656,-0.9745717579476636,-2.5365844885649524,-0.1774346366748493,13.52584404906875,0.3692115068638042,,0.7706219023667656,-13.52584404906875,False
V1,C002-E03450,4H,3,2,23,26.08695652173913,0.7610121820972123,-0.989447427989354,-2.643491374950313,-0.188388796384737,13.52584404906875,0.3431705470294194,,0.7610121820972123,-13.52584404906875,False
V1,C002-E03451,4H,3,2,23,21.73913043478261,0.7108449809256003,-1.0871023188363502,-3.4438588419183014,-0.2417102362182411,18.015459248175468,0.16812503411648402,,0.7108449809256003,-18.015459248175468,False
V1,C002-E03452,4H,3,2,23,21.73913043478261,0.6959312908070577,-1.1216722386584272,-3.704970400147922,-0.2635079385120917,18.015459248175468,0.12051479055716555,,0.6959312908070577,-18.015459248175468,False
V1,C002-E03453,4H,3,2,23,21.73913043478261,0.6959312908070577,-1.1216722386584272,-3.704970400147922,-0.2635079385120917,18.015459248175468,0.12051479055716555,,0.6959312908070577,-18.015459248175468,False
V1,C002-E03454,4H,3,2,23,8.695652173913043,0.3220713079646125,-1.9418230749237173,-9.696149962449008,-0.6724965968906823,30.712500131605715,-0.9937985886874681,,0.3220713079646125,-30.712500131605715,False
V1,C002-E03455,4H,3,2,23,8.695652173913043,0.3172097461779091,-1.9763929947457937,-9.940353787442746,-0.6900489277171791,30.712500131605715,-1.0249886467139167,,0.3172097461779091,-30.712500131605715,False
V1,C002-E03456,4H,3,2,23,8.695652173913043,0.3172097461779091,-1.9763929947457937,-9.940353787442746,-0.6900489277171791,30.712500131605715,-1.0249886467139167,,0.3172097461779091,-30.712500131605715,False
V1,C002-E03457,4H,3,2,23,13.043478260869565,0.2480100533360125,-1.6291252901239652,-7.089830603975367,-0.9578995270100288,20.458661570278306,-1.3934258528818138,,0.2480100533360125,-20.458661570278306,False
V1,C002-E03458,4H,3,2,23,13.043478260869565,0.2419639550199825,-1.6636952099460418,-7.341082557661638,-0.9851798265306408,21.10163079760163,-1.446822092751995,,0.2419639550199825,-21.10163079760163,False
V1,C002-E03459,4H,3,2,23,13.043478260869565,0.2419639550199825,-1.6636952099460418,-7.341082557661638,-0.9851798265306408,21.10163079760163,-1.446822092751995,,0.2419639550199825,-21.10163079760163,False
V1,C002-E03460,4H,3,2,23,8.695652173913043,0.1539216919309662,-1.9571769110111887,-9.407077665542207,-1.121019439937917,25.81495572855089,-1.785757025261418,,0.1539216919309662,-25.81495572855089,False
V1,C002-E03461,4H,3,2,23,8.695652173913043,0.1539216919309662,-1.9571769110111887,-9.407077665542207,-1.121019439937917,25.81495572855089,-1.785757025261418,,0.1539216919309662,-25.81495572855089,False
V1,C002-E03462,4H,3,2,23,8.695652173913043,0.1539216919309662,-1.9571769110111887,-9.407077665542207,-1.121019439937917,25.81495572855089,-1.785757025261418,,0.1539216919309662,-25.81495572855089,False
V1,C002-E03463,4H,3,2,23,8.695652173913043,0.1883892902802701,-2.266927511071873,-11.693501217693411,-0.6293543427316975,31.114793716394747,-1.0667901609812238,,0.1883892902802701,-31.114793716394747,False
V1,C002-E03464,4H,3,2,23,8.695652173913043,0.1856921860583811,-2.301497430893951,-11.932303713550208,-0.643622735651065,31.671624525789653,-1.0964581626761127,,0.1856921860583811,-31.671624525789653,False
V1,C002-E03465,4H,3,2,23,8.695652173913043,0.1856921860583811,-2.301497430893951,-11.932303713550208,-0.643622735651065,31.671624525789653,-1.0964581626761127,,0.1856921860583811,-31.671624525789653,False
V1,C002-E03466,4H,3,2,387,60.46511627906976,0.850457750196088,0.1380704860804689,-12.1692538981915,-0.3624516118745338,55.03149489308251,-0.24353461654653774,,0.850457750196088,-55.03149489308251,False
V1,C002-E03467,4H,3,2,390,60.256410256410255,0.8061737507031769,0.1217400422341289,-15.721055591575794,-0.5083330508947329,56.995086954877074,-0.5262766951876933,,0.8061737507031769,-56.995086954877074,False
V1,C002-E03468,4H,3,2,393,60.55979643765903,0.7925961113502029,0.1388363182884122,-17.186310157277283,-0.5601925804478151,58.308697290510345,-0.6307797322266232,,0.7925961113502029,-58.308697290510345,False
V1,C002-E03469,4H,3,2,616,58.76623376623377,0.822147489785793,0.528021804705756,-16.788598213848026,-0.4178918663901289,64.61211968914928,-0.4508115066908931,,0.822147489785793,-64.61211968914928,False
V1,C002-E03470,4H,3,2,616,58.76623376623377,0.8129993526301712,0.5189512756298715,-17.966271907276933,-0.4554036077489793,65.44843090711058,-0.5245903680644035,,0.8129993526301712,-65.44843090711058,False
V1,C002-E03471,4H,3,2,616,58.76623376623377,0.8085966353119004,0.5183923668206718,-18.45010754873996,-0.4727633909062829,66.05563845164323,-0.5611048355639562,,0.8085966353119004,-66.05563845164323,False
V1,C002-E03472,4H,3,2,685,58.832116788321166,0.8020189220398793,0.7777573727869957,-17.965839393708862,-0.3942043778181407,60.525345368702965,-0.39454109837436135,,0.8020189220398793,-60.525345368702965,False
V1,C002-E03473,4H,3,2,690,58.69565217391305,0.798993345765031,0.7611815635392182,-18.303435110914112,-0.4060491598012772,61.01025292735965,-0.42018292321048134,,0.798993345765031,-61.01025292735965,False
V1,C002-E03474,4H,3,2,691,58.75542691751085,0.7951984032324797,0.772277665040012,-18.71155385039619,-0.4193010446840247,61.47097245237454,-0.44846288831730274,,0.7951984032324797,-61.47097245237454,False
V1,C002-E03475,4H,3,2,938,65.35181236673773,0.7568563934969456,1.6422784756710964,-23.62250229774945,-0.4842942922586566,66.05990262332882,-0.6301840711243276,,0.7568563934969456,-66.05990262332882,False
V1,C002-E03476,4H,3,2,941,65.24973432518597,0.7484104776713154,1.6329741515708958,-24.308574488612887,-0.5064204498694729,66.52251953552151,-0.676445392488109,,0.7484104776713154,-66.52251953552151,False
V1,C002-E03477,4H,3,2,941,65.14346439957492,0.6808845785301385,1.6166985221843757,-28.42962733724408,-0.6385412432768726,65.74522661318545,-0.9343795525170249,,0.6808845785301385,-65.74522661318545,False
V1,C002-E03478,4H,3,2,331,66.46525679758308,0.9391973507570268,1.5333562480997625,-3.6033055312455375,-0.0058857456974258,47.70603466407404,0.45330838557014774,,0.9391973507570268,-47.70603466407404,False
V1,C002-E03479,4H,3,2,331,66.46525679758308,0.9351197614648288,1.5309541086559328,-3.8639859064037663,-0.0157804326634317,48.12875084096389,0.4301616040600423,,0.9351197614648288,-48.12875084096389,False
V1,C002-E03480,4H,3,2,331,66.46525679758308,0.9351197614648288,1.5309541086559328,-3.8639859064037663,-0.0157804326634317,48.12875084096389,0.4301616040600423,,0.9351197614648288,-48.12875084096389,False
V1,C002-E03481,4H,3,2,410,68.53658536585367,0.8414060449162319,2.088741367396917,-9.31878192937,-0.1889852717637733,57.67246489545843,-0.018796511684012307,,0.8414060449162319,-57.67246489545843,False
V1,C002-E03482,4H,3,2,410,68.53658536585367,0.8414060449162319,2.088741367396917,-9.31878192937,-0.1889852717637733,57.67246489545843,-0.018796511684012307,,0.8414060449162319,-57.67246489545843,False
V1,C002-E03483,4H,3,2,410,68.53658536585367,0.8414060449162319,2.088741367396917,-9.31878192937,-0.1889852717637733,57.67246489545843,-0.018796511684012307,,0.8414060449162319,-57.67246489545843,False
V1,C002-E03484,4H,3,2,2090,76.65071770334929,1.026937443382017,7.88670701184498,7.06354989389022,0.4088798516814677,78.88406579883382,0.8514165629158804,,1.026937443382017,-78.88406579883382,False
V1,C002-E03485,4H,3,2,2093,76.58862876254182,1.024988285389021,7.874280551972674,6.574437757621232,0.4012003406507599,79.17188430948197,0.8350699532703412,,1.024988285389021,-79.17188430948197,False
V1,C002-E03486,4H,3,2,2095,76.6109785202864,1.0230744844399935,7.898259261786772,6.091776242795799,0.3936133055387622,79.32960724630809,0.8201983702850559,,1.0230744844399935,-79.32960724630809,False
V1,C002-E03487,4H,3,2,336,60.41666666666666,0.8559430197432579,0.2194762208750075,-10.691339255818544,-0.3518493743389261,53.84233451944658,-0.21025438695959697,,0.8559430197432579,-53.84233451944658,False
V1,C002-E03488,4H,3,2,345,61.15942028985507,0.8161604502637576,0.2029654846248602,-13.671303399491196,-0.4750940414882327,55.13591456490264,-0.44783975761761785,,0.8161604502637576,-55.13591456490264,False
V1,C002-E03489,4H,3,2,350,61.71428571428571,0.8246289712202682,0.2380449977283351,-13.36214277554979,-0.4574982511366471,55.47851624246379,-0.4164035679093403,,0.8246289712202682,-55.47851624246379,False
V1,C002-E03490,4H,3,2,505,61.18811881188119,0.7697000064436444,0.5730983463442503,-20.49630410357023,-0.6475566542803,66.34536097664888,-0.8650885847432943,,0.7697000064436444,-66.34536097664888,False
V1,C002-E03491,4H,3,2,513,61.20857699805068,0.7733138924357457,0.566263349959105,-20.908568332713926,-0.65432774494287,67.21656278611925,-0.880343352839752,,0.7733138924357457,-67.21656278611925,False
V1,C002-E03492,4H,3,2,516,61.627906976744185,0.7714398249017043,0.5755472811625998,-21.22374299227846,-0.666868576246545,67.60656887038343,-0.9049287281719476,,0.7714398249017043,-67.60656887038343,False
V1,C002-E03493,4H,3,2,568,60.387323943661976,0.7593694526496524,0.8256717122017475,-22.16852665091782,-0.6269014584360485,67.52100577343215,-0.8561927927387419,,0.7593694526496524,-67.52100577343215,False
V1,C002-E03494,4H,3,2,578,60.38062283737025,0.7599618710220224,0.8037238453985586,-22.13789403451848,-0.6250388719531718,67.48267685602104,-0.8524232054679456,,0.7599618710220224,-67.48267685602104,False
V1,C002-E03495,4H,3,2,584,60.78767123287672,0.7647654924247744,0.8395027294343033,-22.092340894472617,-0.6207091795256484,67.87334551558398,-0.8450317320195381,,0.7647654924247744,-67.87334551558398,False
V1,C002-E03496,4H,3,2,880,68.18181818181817,0.8223995929854729,1.9430713045055623,-16.89549089709835,-0.3632249849438824,58.96599244250059,-0.31209780885535654,,0.8223995929854729,-58.96599244250059,False
V1,C002-E03497,4H,3,2,886,67.94582392776523,0.8163442875950642,1.922862018076337,-17.35180639318391,-0.3788181927399004,59.09635724416836,-0.3428465739564701,,0.8163442875950642,-59.09635724416836,False
V1,C002-E03498,4H,3,2,894,67.67337807606265,0.7134802556521299,1.896506570522553,-24.97971759367952,-0.6445122628697025,62.65195897003228,-0.8798077283527467,,0.7134802556521299,-62.65195897003228,False
V1,C002-E03499,4H,3,2,357,65.82633053221288,0.711165148625846,1.2341572328856047,-16.807452965380342,-0.6702730942575487,52.2474954317554,-0.8167194470780309,,0.711165148625846,-52.2474954317554,False
V1,C002-E03500,4H,3,2,360,65.83333333333333,0.7116013300033522,1.221607047653715,-16.790819587274687,-0.6694682838181415,52.21887320871965,-0.8147898278110565,,0.7116013300033522,-52.21887320871965,False
V1,C002-E03501,4H,3,2,366,65.57377049180327,0.7124036422876834,1.222879827321073,-16.844903042259084,-0.6728350863031944,52.31189658664254,-0.8199679530335336,,0.7124036422876834,-52.31189658664254,False
V1,C002-E03502,4H,3,2,393,66.66666666666666,0.6534756994319542,1.6392426014353445,-20.51465383830181,-0.7919569674246629,59.0155833266213,-1.1246155849712531,,0.6534756994319542,-59.0155833266213,False
V1,C002-E03503,4H,3,2,393,66.66666666666666,0.6534756994319542,1.6392426014353445,-20.51465383830181,-0.7919569674246629,59.0155833266213,-1.1246155849712531,,0.6534756994319542,-59.0155833266213,False
V1,C002-E03504,4H,3,2,394,66.75126903553299,0.6582793407976121,1.6371906432047252,-20.295153865208405,-0.7807307253459441,58.67541980971538,-1.0995709453184577,,0.6582793407976121,-58.67541980971538,False
V1,C002-E03505,4H,3,2,2046,77.46823069403715,0.9186773265051692,8.435371945448768,-19.787589117336047,-0.1390823223992087,88.34590100817556,-0.17340516717539955,,0.9186773265051692,-88.34590100817556,False
V1,C002-E03506,4H,3,2,2052,77.38791423001949,0.918205264026754,8.409206984897713,-19.921517570076453,-0.1420952794720908,88.40412608952816,-0.17897891607666394,,0.918205264026754,-88.40412608952816,False
V1,C002-E03507,4H,3,2,2055,77.42092457420925,0.918030031946854,8.413594580945333,-20.098812118151898,-0.1457717377256619,88.4864538557447,-0.18549211319908587,,0.918030031946854,-88.4864538557447,False
V1,C002-E03508,4H,3,2,396,57.57575757575758,1.0141090761057032,0.1396990870547607,0.8931100697312733,0.1792427260687734,38.11339991711329,0.9018391660377303,,1.0141090761057032,-38.11339991711329,False
V1,C002-E03509,4H,3,2,399,57.393483709273184,0.9512820168308036,0.1236827989480515,-3.105844713068373,0.0494858426643474,41.16534512184133,0.6138573296089114,,0.9512820168308036,-41.16534512184133,False
V1,C002-E03510,4H,3,2,398,57.78894472361809,0.946672083849485,0.1396521822992581,-3.38604878674208,0.0402647358961848,41.233352657312864,0.5947356611206334,,0.946672083849485,-41.233352657312864,False
V1,C002-E03511,4H,3,2,554,62.093862815884485,0.8692899846988301,0.6421417561880974,-9.372682695867574,-0.0880468502635243,52.39464060569418,0.213273303246602,,0.8692899846988301,-52.39464060569418,False
V1,C002-E03512,4H,3,2,554,62.093862815884485,0.8543726942232931,0.6319839932636568,-10.655312301956975,-0.1234905400511307,55.5229824381112,0.11390705976548499,,0.8543726942232931,-55.5229824381112,False
V1,C002-E03513,4H,3,2,556,62.05035971223022,0.8686589299284097,0.6303982361918273,-9.64704789217301,-0.0914602829843746,53.78815588026711,0.19358694664917664,,0.8686589299284097,-53.78815588026711,False
V1,C002-E03514,4H,3,2,616,61.201298701298704,0.8446094142643287,0.8715045774778748,-10.478726818815431,-0.0804298222775158,55.20239673790167,0.17194071346903828,,0.8446094142643287,-55.20239673790167,False
V1,C002-E03515,4H,3,2,621,61.19162640901772,0.8397662722696833,0.8552747837133539,-10.847134299325612,-0.0907776394646011,55.392105387394665,0.149678759198835,,0.8397662722696833,-55.392105387394665,False
V1,C002-E03516,4H,3,2,622,61.2540192926045,0.8378768508645209,0.8667108309175895,-11.001622674465416,-0.0949506995578837,55.42771724804674,0.14117362904722797,,0.8378768508645209,-55.42771724804674,False
V1,C002-E03517,4H,3,2,905,68.7292817679558,0.9535978909302008,2.2627024948879133,-5.073514572687287,0.1487446191182394,61.90929404341179,0.557621879173442,,0.9535978909302008,-61.90929404341179,False
V1,C002-E03518,4H,3,2,911,68.71569703622393,0.9413740470596014,2.280122439566487,-6.456832095505183,0.1213786019088712,62.42848538742328,0.4991570960486754,,0.9413740470596014,-62.42848538742328,False
V1,C002-E03519,4H,3,2,920,68.80434782608695,0.8885367427300083,2.335181357573445,-11.234109273426109,0.0262458478953598,61.143369252410416,0.31647182204894375,,0.8885367427300083,-61.143369252410416,False
V1,C002-E03520,4H,3,2,317,65.61514195583597,1.2504532559900456,1.7863995308372091,10.649860822189773,0.5015306816582783,28.58445153985682,1.7169047630788947,,1.2504532559900456,-28.58445153985682,False
V1,C002-E03521,4H,3,2,317,65.61514195583597,1.2417007670985771,1.7838913032160486,10.35063637897311,0.4914818592385231,29.161736269015176,1.6873061932662101,,1.2417007670985771,-29.161736269015176,False
V1,C002-E03522,4H,3,2,317,65.61514195583597,1.2417007670985771,1.7838913032160486,10.35063637897311,0.4914818592385231,29.161736269015176,1.6873061932662101,,1.2417007670985771,-29.161736269015176,False
V1,C002-E03523,4H,3,2,423,68.5579196217494,0.9471838910625298,2.402468591462792,-2.507379937648313,0.0563065419029314,38.82477595810328,0.6433959443358941,,0.9471838910625298,-38.82477595810328,False
V1,C002-E03524,4H,3,2,423,68.5579196217494,0.9471838910625298,2.402468591462792,-2.507379937648313,0.0563065419029314,38.82477595810328,0.6433959443358941,,0.9471838910625298,-38.82477595810328,False
V1,C002-E03525,4H,3,2,423,68.5579196217494,0.9471838910625298,2.402468591462792,-2.507379937648313,0.0563065419029314,38.82477595810328,0.6433959443358941,,0.9471838910625298,-38.82477595810328,False
V1,C002-E03526,4H,3,2,2004,76.14770459081836,1.1543553834970757,8.097827173620336,24.32753940466401,0.6551240024041017,79.958825046466,1.3374531366385685,,1.1543553834970757,-79.958825046466,False
V1,C002-E03527,4H,3,2,2007,76.08370702541106,1.1501195768533912,8.08447806194669,23.759557972556244,0.6479208144229502,80.23199416471631,1.3196808568406535,,1.1501195768533912,-80.23199416471631,False
V1,C002-E03528,4H,3,2,2008,76.04581673306772,1.1497728605571282,8.077205923589263,23.71676980797848,0.6473761350605722,80.25247191637597,1.318312343984227,,1.1497728605571282,-80.25247191637597,False
V1,C002-E03529,4H,3,2,759,56.38998682476944,1.0363089747003522,0.1632737128275359,4.214292337521108,0.2934555565821388,55.16679237494538,0.9248243858241066,,1.0363089747003522,-55.16679237494538,False
V1,C002-E03530,4H,3,2,769,56.95708712613784,1.005985447434101,0.191688160370381,0.66834867946588,0.196453938299525,55.30889231262263,0.7475774317571622,,1.005985447434101,-55.30889231262263,False
V1,C002-E03531,4H,3,2,788,56.7258883248731,0.9997925201055132,0.1806437572740525,-0.0231710307384003,0.1782097939823517,55.23392662710722,0.7147679448079685,,0.9997925201055132,-55.23392662710722,False
V1,C002-E03532,4H,3,2,1144,57.34265734265735,1.035163418836521,0.5978304256082746,3.803601368555931,0.2921871255645589,52.29556791948933,0.950488427988466,,1.035163418836521,-52.29556791948933,False
V1,C002-E03533,4H,3,2,1146,56.98080279232112,1.0338892719668489,0.596147749730909,3.744993048375167,0.2937874946198022,52.795122616949655,0.9466192877270556,,1.0338892719668489,-52.795122616949655,False
V1,C002-E03534,4H,3,2,1148,56.8815331010453,1.041580173713997,0.5903369605641615,4.722015259291168,0.3166666551898086,52.795122616949584,0.988628930329214,,1.041580173713997,-52.795122616949584,False
V1,C002-E03535,4H,3,2,1332,59.60960960960961,0.8467257823045209,0.8648950983041254,-16.837073360789525,-0.207498017369579,72.17367141663289,-0.1862579579161765,,0.8467257823045209,-72.17367141663289,False
V1,C002-E03536,4H,3,2,1347,59.910913140311806,0.8481741260400174,0.9010868994484216,-16.660557013029432,-0.202891916901706,71.99627054379546,-0.17612645475049615,,0.8481741260400174,-71.99627054379546,False
V1,C002-E03537,4H,3,2,1350,59.851851851851855,0.8441097108522615,0.8970724011198503,-17.154270813326445,-0.2158463318506192,72.49057345786711,-0.20456552150233842,,0.8441097108522615,-72.49057345786711,False
V1,C002-E03538,4H,3,2,1897,66.31523458091723,0.7565392825539528,2.087979561158331,-29.41867922238516,-0.496673376122732,79.6968118259726,-0.7854388998898713,,0.7565392825539528,-79.6968118259726,False
V1,C002-E03539,4H,3,2,1895,66.2269129287599,0.7510440184061767,2.07895573876867,-29.829200972631764,-0.5087433930726177,79.83075859119604,-0.8103786571147104,,0.7510440184061767,-79.83075859119604,False
V1,C002-E03540,4H,3,2,1898,66.38566912539515,0.6930631013157491,2.094941741968439,-33.45593950717271,-0.6061365974689137,80.36999048054221,-1.0198416996930435,,0.6930631013157491,-80.36999048054221,False
V1,C002-E03541,4H,3,2,620,66.12903225806451,1.0675057886676496,2.856585095274065,5.685424573170406,0.331564336286201,55.41547559128547,1.0106975371840963,,1.0675057886676496,-55.41547559128547,False
V1,C002-E03542,4H,3,2,620,66.12903225806451,1.0638498340785512,2.8553026627645366,5.399625186808477,0.3241892575351353,55.77587281083907,0.9923749922728633,,1.0638498340785512,-55.77587281083907,False
V1,C002-E03543,4H,3,2,620,66.12903225806451,1.0638498340785512,2.8553026627645366,5.399625186808477,0.3241892575351353,55.77587281083907,0.9923749922728633,,1.0638498340785512,-55.77587281083907,False
V1,C002-E03544,4H,3,2,784,71.30102040816327,1.2296233866800412,3.786021943785972,19.883904287600608,0.6406833344007968,63.515313573123855,1.5554952525499979,,1.2296233866800412,-63.515313573123855,False
V1,C002-E03545,4H,3,2,784,71.30102040816327,1.2296233866800412,3.786021943785972,19.883904287600608,0.6406833344007968,63.515313573123855,1.5554952525499979,,1.2296233866800412,-63.515313573123855,False
V1,C002-E03546,4H,3,2,784,71.30102040816327,1.2296233866800412,3.786021943785972,19.883904287600608,0.6406833344007968,63.515313573123855,1.5554952525499979,,1.2296233866800412,-63.515313573123855,False
V1,C002-E03547,4H,3,2,4155,71.93742478941036,1.3511513330421925,7.126893768612187,71.0364435207934,1.0609860581134092,76.67068676548394,2.175923552557467,,1.3511513330421925,-76.67068676548394,False
V1,C002-E03548,4H,3,2,4153,71.87575246809536,1.3494899711743815,7.113468941561039,70.79904992417185,1.0591860662923172,76.76760481222745,2.170593022490583,,1.3494899711743815,-76.76760481222745,False
V1,C002-E03549,4H,3,2,4156,71.82386910490857,1.3469801344684798,7.084215282764733,70.63750457812479,1.057473151912474,76.7676048122274,2.1655138142149166,,1.3469801344684798,-76.7676048122274,False
V1,C002-E03550,4H,3,2,742,60.24258760107817,0.9744078391349452,0.3278070320826572,-3.228320435213028,0.0624267616065183,64.23288874231548,0.4257190941215677,,0.9744078391349452,-64.23288874231548,False
V1,C002-E03551,4H,3,2,754,60.3448275862069,0.9625567191406496,0.3170517557735259,-4.577224359692322,0.0235682625061167,63.96933530112611,0.3582157598885636,,0.9625567191406496,-63.96933530112611,False
V1,C002-E03552,4H,3,2,759,60.60606060606061,0.9667582092168762,0.3302929883196215,-4.141652374186755,0.0381678483662547,63.88574851655117,0.3851524966007466,,0.9667582092168762,-63.88574851655117,False
V1,C002-E03553,4H,3,2,1101,60.21798365122616,0.9269481264841593,0.7475136852786936,-8.918266154892496,-0.0650526294330066,67.12391419239164,0.15813004041073297,,0.9269481264841593,-67.12391419239164,False
V1,C002-E03554,4H,3,2,1110,60.18018018018017,0.9399104301129696,0.7404011408986879,-7.558948788663466,-0.0175951467209658,65.3892109954889,0.25962560007663193,,0.9399104301129696,-65.3892109954889,False
V1,C002-E03555,4H,3,2,1113,60.37735849056604,0.9488343999534752,0.7475318513189106,-6.638716263685407,0.0089722661621496,65.60964441081913,0.3061963550885083,,0.9488343999534752,-65.60964441081913,False
V1,C002-E03556,4H,3,2,1279,62.00156372165755,0.8260173807783326,1.056594683679592,-20.50397762411752,-0.3755493479087675,73.55120468682598,-0.47281868795307846,,0.8260173807783326,-73.55120468682598,False
V1,C002-E03557,4H,3,2,1300,62.46153846153846,0.8271000932466877,1.0892964408324273,-20.374223393478264,-0.3711524793399229,73.42160194866531,-0.4638446452498499,,0.8271000932466877,-73.42160194866531,False
V1,C002-E03558,4H,3,2,1308,62.69113149847095,0.8299923276790718,1.103914019543292,-20.35526667893275,-0.3691546071111035,73.79742331217876,-0.461713816109371,,0.8299923276790718,-73.79742331217876,False
V1,C002-E03559,4H,3,2,1889,68.87241926945474,0.7307868746305403,2.1702220233750107,-35.20446694063217,-0.7666078525677075,85.326113208357,-1.272386036304591,,0.7307868746305403,-85.326113208357,False
V1,C002-E03560,4H,3,2,1890,68.73015873015873,0.7267681871747778,2.158253771163316,-35.354361892835165,-0.7719867617579522,85.23220796823472,-1.2835340351444977,,0.7267681871747778,-85.23220796823472,False
V1,C002-E03561,4H,3,2,1908,68.50104821802935,0.6610957480979748,2.1410335312228983,-38.82653528637141,-0.8719265444519317,86.20685347569813,-1.5088626033369041,,0.6610957480979748,-86.20685347569813,False
